image_id,ar,num_input_candidates,num_valid_candidates,num_effective_candidates,num_cheap_kept,num_expensive_eval,selected_k,decision_type,delta_improve
bigstock_image_294388915,9:16,53,53,53,30,30,5,crop,2.674518882090881
bigstock_image_294388915,16:9,140,140,140,30,30,5,minimal_crop,0.0
bigstock_image_294388915,3:4,59,59,59,30,30,5,crop,1.9936534783120345
bigstock_image_294388915,4:3,162,162,162,30,30,5,crop,1.0672462826699052
sstk_image_454121275,1:1,107,107,107,31,31,5,crop,1.5618182238197649
sstk_image_454121275,9:16,57,57,57,30,30,5,crop,8.121117032657905
sstk_image_454121275,16:9,129,129,129,31,31,5,minimal_crop,0.0
sstk_image_454121275,3:4,60,60,60,30,30,5,crop,4.4231248990961465
sstk_image_454121275,4:3,136,136,136,31,31,5,minimal_crop,0.0
bigstock_image_279650449,1:1,125,125,125,30,30,5,minimal_crop,0.0
bigstock_image_279650449,9:16,146,146,146,30,30,5,minimal_crop,0.0
bigstock_image_279650449,16:9,63,63,63,30,30,5,minimal_crop,0.0
bigstock_image_279650449,3:4,152,152,152,30,30,5,minimal_crop,0.0
bigstock_image_279650449,4:3,63,63,63,30,30,5,minimal_crop,0.0
sstk_image_2181167375,1:1,102,0,102,30,30,5,minimal_crop,0.0
sstk_image_2181167375,9:16,53,0,53,30,30,5,minimal_crop,0.0
sstk_image_2181167375,16:9,133,1,1,1,1,1,minimal_crop,0.0
sstk_image_2181167375,3:4,69,0,69,30,30,5,minimal_crop,0.0
sstk_image_2181167375,4:3,120,6,6,6,6,5,crop,0.7176872052219018
sstk_image_617706383,1:1,112,112,112,30,30,5,minimal_crop,0.012122473120689481
sstk_image_617706383,9:16,56,56,56,30,30,5,crop,0.37150141123881375
sstk_image_617706383,16:9,141,141,141,30,30,5,minimal_crop,0.0
sstk_image_617706383,3:4,59,59,59,30,30,5,minimal_crop,0.013604962825775058
sstk_image_617706383,4:3,138,138,138,30,30,5,minimal_crop,0.0
sstk_image_791609998,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_791609998,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_791609998,16:9,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_791609998,3:4,57,57,57,30,30,5,minimal_crop,0.0
sstk_image_791609998,4:3,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_2209431449,1:1,117,0,44,30,30,5,minimal_crop,0.0
sstk_image_2209431449,9:16,140,37,37,30,30,5,minimal_crop,0.0112259512541939
sstk_image_2209431449,16:9,70,0,9,9,9,5,minimal_crop,0.0
sstk_image_2209431449,3:4,144,25,25,25,25,5,minimal_crop,0.0
sstk_image_2209431449,4:3,73,0,12,12,12,5,minimal_crop,0.0
sstk_image_648510613,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_648510613,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_648510613,16:9,165,165,165,30,30,5,minimal_crop,0.0
sstk_image_648510613,3:4,56,56,56,30,30,5,minimal_crop,0.0
sstk_image_648510613,4:3,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_242879974,1:1,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_242879974,9:16,155,155,155,30,30,5,minimal_crop,0.0
sstk_image_242879974,16:9,69,69,69,30,30,5,minimal_crop,0.0
sstk_image_242879974,3:4,162,162,162,30,30,5,minimal_crop,0.0
sstk_image_242879974,4:3,74,74,74,30,30,5,minimal_crop,0.0
sstk_image_1304031253,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_1304031253,9:16,56,56,56,30,30,5,minimal_crop,0.0
sstk_image_1304031253,16:9,178,178,178,30,30,5,minimal_crop,0.0
sstk_image_1304031253,3:4,57,57,57,30,30,5,minimal_crop,0.0
sstk_image_1304031253,4:3,158,158,158,30,30,5,minimal_crop,0.0
sstk_image_2146087883,1:1,69,0,69,31,31,5,minimal_crop,0.0
sstk_image_2146087883,9:16,29,0,29,29,29,5,minimal_crop,0.0
sstk_image_2146087883,16:9,125,0,125,30,30,5,minimal_crop,0.0
sstk_image_2146087883,3:4,53,0,53,31,31,5,minimal_crop,0.0
sstk_image_2146087883,4:3,104,0,104,31,31,5,minimal_crop,0.0
sstk_image_2172446733,1:1,107,107,107,31,31,5,crop,0.01615721514596724
sstk_image_2172446733,9:16,60,60,60,30,30,5,minimal_crop,0.0
sstk_image_2172446733,16:9,127,127,127,31,31,5,crop,2.9732087813037147
sstk_image_2172446733,3:4,76,76,76,30,30,5,minimal_crop,0.01273957192897801
sstk_image_2172446733,4:3,164,164,164,31,31,5,minimal_crop,0.0
sstk_image_62435056,1:1,126,126,126,30,30,5,crop,0.20544918695411196
sstk_image_62435056,9:16,138,138,138,30,30,5,crop,0.9619309189104503
sstk_image_62435056,16:9,75,75,75,30,30,5,crop,2.3644027739763214
sstk_image_62435056,3:4,159,159,159,30,30,5,minimal_crop,0.0018151864771391857
sstk_image_62435056,4:3,77,77,77,30,30,5,crop,1.7511803365752812
sstk_image_1679167114,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_1679167114,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1679167114,16:9,151,151,151,30,30,5,minimal_crop,0.0
sstk_image_1679167114,3:4,57,57,57,30,30,5,minimal_crop,0.0
sstk_image_1679167114,4:3,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_1369368941,1:1,111,111,111,30,30,5,minimal_crop,0.0
sstk_image_1369368941,9:16,52,52,52,30,30,5,minimal_crop,0.0
sstk_image_1369368941,16:9,135,135,135,30,30,5,minimal_crop,0.011433281227344327
sstk_image_1369368941,3:4,58,58,58,30,30,5,minimal_crop,0.003796219825744629
sstk_image_1369368941,4:3,132,132,132,31,31,5,minimal_crop,0.0
sstk_image_1192701301,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_1192701301,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1192701301,16:9,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_1192701301,3:4,57,57,57,30,30,5,minimal_crop,0.0
sstk_image_1192701301,4:3,164,164,164,30,30,5,minimal_crop,0.0
bigstock_image_315788746,1:1,122,122,122,31,31,5,crop,2.95998473935866
bigstock_image_315788746,9:16,73,73,73,31,31,5,crop,8.986507567064102
bigstock_image_315788746,16:9,139,139,139,30,30,5,minimal_crop,0.003295850204612316
bigstock_image_315788746,3:4,72,72,72,31,31,5,crop,6.167645991809286
bigstock_image_315788746,4:3,138,138,138,31,31,5,minimal_crop,0.004168498516082808
sstk_image_1835420176,1:1,111,111,111,30,30,5,crop,1.3861760082393935
sstk_image_1835420176,9:16,56,56,56,30,30,5,crop,2.447867168929111
sstk_image_1835420176,16:9,146,146,146,30,30,5,crop,1.5437640941970945
sstk_image_1835420176,3:4,75,75,75,30,30,5,crop,1.8608908432071463
sstk_image_1835420176,4:3,145,145,145,30,30,5,crop,0.6820298017302292
sstk_image_2194802381,1:1,126,126,126,31,31,5,minimal_crop,0.0
sstk_image_2194802381,9:16,71,71,71,30,30,5,crop,1.0282596334895313
sstk_image_2194802381,16:9,160,160,160,31,31,5,crop,1.5266120215608474
sstk_image_2194802381,3:4,75,75,75,30,30,5,minimal_crop,0.002230527997016951
sstk_image_2194802381,4:3,157,157,157,31,31,5,minimal_crop,0.0
sstk_image_2135901239,1:1,122,122,122,30,30,5,minimal_crop,0.019232324838758474
sstk_image_2135901239,9:16,137,137,137,31,31,5,crop,1.6149210153996698
sstk_image_2135901239,16:9,72,72,72,31,31,5,crop,5.850546477338029
sstk_image_2135901239,3:4,132,132,132,30,30,5,minimal_crop,0.022620727765220394
sstk_image_2135901239,4:3,74,74,74,30,30,5,crop,2.7400846972014237
pond5_image_88400968,1:1,131,131,131,30,30,5,minimal_crop,0.0
pond5_image_88400968,9:16,69,69,69,30,30,5,minimal_crop,0.0
pond5_image_88400968,16:9,163,163,163,30,30,5,minimal_crop,0.0
pond5_image_88400968,3:4,69,69,69,30,30,5,minimal_crop,0.0
pond5_image_88400968,4:3,162,162,162,30,30,5,minimal_crop,0.0
sstk_image_2288285313,1:1,111,20,20,20,20,5,crop,2.388129754375313
sstk_image_2288285313,9:16,59,0,27,27,27,5,minimal_crop,0.0
sstk_image_2288285313,16:9,137,5,5,5,5,5,minimal_crop,0.0
sstk_image_2288285313,3:4,57,4,4,4,4,4,crop,0.7923714328465987
sstk_image_2288285313,4:3,150,28,28,28,28,5,crop,1.0668834942796612
sstk_image_635998466,1:1,101,101,101,30,30,5,crop,3.902230542168147
sstk_image_635998466,9:16,53,53,53,31,31,5,crop,2.395649942755699
sstk_image_635998466,16:9,125,125,125,30,30,5,crop,1.9875287282060152
sstk_image_635998466,3:4,69,69,69,30,30,5,crop,7.446128655683777
sstk_image_635998466,4:3,120,120,120,30,30,5,minimal_crop,0.007057112855048953
pond5_image_195831534,1:1,131,0,131,30,30,5,minimal_crop,0.0
pond5_image_195831534,9:16,72,0,72,30,30,5,minimal_crop,0.0
pond5_image_195831534,16:9,133,0,9,9,9,5,minimal_crop,0.0
pond5_image_195831534,3:4,75,0,75,30,30,5,minimal_crop,0.0
pond5_image_195831534,4:3,166,4,4,4,4,4,minimal_crop,0.0
sstk_image_1963820326,1:1,103,103,103,31,31,5,minimal_crop,0.009991064167166774
sstk_image_1963820326,9:16,54,54,54,30,30,5,minimal_crop,0.01905913193787645
sstk_image_1963820326,16:9,133,133,133,31,31,5,minimal_crop,0.0
sstk_image_1963820326,3:4,59,59,59,30,30,5,minimal_crop,0.012338290218710912
sstk_image_1963820326,4:3,123,123,123,31,31,5,minimal_crop,0.0053541712775340145
sstk_image_1137128891,1:1,102,102,102,31,31,5,crop,4.454552426116301
sstk_image_1137128891,9:16,53,53,53,30,30,5,crop,0.7077572120753768
sstk_image_1137128891,16:9,121,121,121,30,30,5,minimal_crop,0.028766991401632747
sstk_image_1137128891,3:4,55,55,55,30,30,5,crop,8.75713845251473
sstk_image_1137128891,4:3,121,121,121,30,30,5,crop,1.1165832522919499
sstk_image_2085585016,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_2085585016,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_2085585016,16:9,143,143,143,30,30,5,crop,1.6341437681196762
sstk_image_2085585016,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_2085585016,4:3,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_270636293,1:1,97,97,97,30,30,5,crop,0.33286559399186055
sstk_image_270636293,9:16,54,54,54,30,30,5,crop,0.5861686189576822
sstk_image_270636293,16:9,117,117,117,30,30,5,crop,2.873569169612356
sstk_image_270636293,3:4,84,84,84,30,30,5,crop,0.44814768188962883
sstk_image_270636293,4:3,138,138,138,30,30,5,crop,0.7867497620544548
sstk_image_2107888784,1:1,106,106,106,30,30,5,crop,2.0545448199635774
sstk_image_2107888784,9:16,54,54,54,30,30,5,crop,3.678011126992619
sstk_image_2107888784,16:9,169,169,169,30,30,5,crop,1.5822851376051519
sstk_image_2107888784,3:4,58,58,58,30,30,5,crop,2.7598344788916886
sstk_image_2107888784,4:3,140,140,140,30,30,5,crop,1.0596334197423793
sstk_image_2312278391,1:1,125,26,26,26,26,5,minimal_crop,0.0
sstk_image_2312278391,9:16,72,1,1,1,1,1,minimal_crop,0.0
sstk_image_2312278391,16:9,154,15,15,15,15,5,crop,1.2212447921326657
sstk_image_2312278391,3:4,74,7,7,7,7,5,minimal_crop,0.0
sstk_image_2312278391,4:3,143,26,26,26,26,5,minimal_crop,0.010406631231308028
sstk_image_1181113879,1:1,113,113,113,31,31,5,crop,2.9233311211411586
sstk_image_1181113879,9:16,107,107,107,30,30,5,crop,0.7030154270486974
sstk_image_1181113879,16:9,71,71,71,31,31,5,crop,11.35526975230335
sstk_image_1181113879,3:4,139,139,139,30,30,5,minimal_crop,0.003132745623588562
sstk_image_1181113879,4:3,103,103,103,31,31,5,crop,6.709291045379758
sstk_image_1041232537,1:1,114,114,114,30,30,5,crop,4.358954181906286
sstk_image_1041232537,9:16,71,71,71,30,30,5,crop,0.6417002288582001
sstk_image_1041232537,16:9,126,126,126,30,30,5,crop,1.6088606245836248
sstk_image_1041232537,3:4,72,72,72,30,30,5,crop,0.6080886648916568
sstk_image_1041232537,4:3,143,143,143,30,30,5,crop,1.0982258043894466
sstk_image_1270207381,1:1,84,84,84,30,30,5,crop,3.9890785433411446
sstk_image_1270207381,9:16,30,30,30,30,30,5,crop,0.4928050547838212
sstk_image_1270207381,16:9,144,144,144,30,30,5,minimal_crop,0.0
sstk_image_1270207381,3:4,54,54,54,30,30,5,crop,8.184495202958653
sstk_image_1270207381,4:3,97,97,97,30,30,5,crop,0.7613084905218761
bigstock_image_2023211,1:1,98,98,98,30,30,5,minimal_crop,0.0034657239913939986
bigstock_image_2023211,9:16,57,57,57,30,30,5,crop,2.395540885403176
bigstock_image_2023211,16:9,109,109,109,30,30,5,minimal_crop,0.017488308250904083
bigstock_image_2023211,3:4,73,73,73,30,30,5,crop,3.958522184707403
bigstock_image_2023211,4:3,129,128,128,31,31,5,minimal_crop,0.015272901292443963
pond5_image_201006489,1:1,102,102,102,31,31,5,crop,4.43059332744723
pond5_image_201006489,9:16,53,53,53,30,30,5,crop,14.373201184382719
pond5_image_201006489,16:9,121,121,121,30,30,5,crop,1.4820097740536138
pond5_image_201006489,3:4,53,53,53,30,30,5,crop,8.744465451103329
pond5_image_201006489,4:3,121,121,121,30,30,5,crop,1.131543077818184
sstk_image_748425907,1:1,118,14,14,14,14,5,crop,0.34465556770852945
sstk_image_748425907,9:16,57,0,57,30,30,5,minimal_crop,0.0
sstk_image_748425907,16:9,144,0,12,12,12,5,minimal_crop,0.0
sstk_image_748425907,3:4,58,0,58,30,30,5,minimal_crop,0.0
sstk_image_748425907,4:3,165,16,16,16,16,5,crop,0.25912291281142696
sstk_image_1753010063,1:1,126,13,13,13,13,5,minimal_crop,0.00551920044434151
sstk_image_1753010063,9:16,70,11,11,11,11,5,minimal_crop,0.019291386008262634
sstk_image_1753010063,16:9,144,0,57,30,30,5,minimal_crop,0.0
sstk_image_1753010063,3:4,74,13,13,13,13,5,minimal_crop,0.007092530035476108
sstk_image_1753010063,4:3,176,12,12,12,12,5,minimal_crop,0.0
pond5_image_244869571,1:1,125,0,2,2,2,2,minimal_crop,0.0
pond5_image_244869571,9:16,146,16,16,16,16,5,minimal_crop,0.0
pond5_image_244869571,16:9,63,0,63,30,30,5,minimal_crop,0.0
pond5_image_244869571,3:4,160,7,7,7,7,5,minimal_crop,0.0
pond5_image_244869571,4:3,69,0,69,30,30,5,minimal_crop,0.0
pond5_image_238756311,1:1,132,132,132,31,31,5,minimal_crop,0.0015862974395670637
pond5_image_238756311,9:16,128,128,128,31,31,5,minimal_crop,0.0
pond5_image_238756311,16:9,90,90,90,31,31,5,crop,4.6192256904009215
pond5_image_238756311,3:4,149,149,149,31,31,5,minimal_crop,0.0
pond5_image_238756311,4:3,83,83,83,31,31,5,crop,1.6961436377763746
sstk_image_2155383935,1:1,129,8,8,8,8,5,minimal_crop,0.0
sstk_image_2155383935,9:16,71,0,71,31,31,5,minimal_crop,0.0
sstk_image_2155383935,16:9,138,0,13,13,13,5,minimal_crop,0.0
sstk_image_2155383935,3:4,71,0,2,2,2,2,minimal_crop,0.0
sstk_image_2155383935,4:3,163,13,13,13,13,5,minimal_crop,0.0
sstk_image_2209662481,1:1,109,36,36,30,30,5,minimal_crop,0.0
sstk_image_2209662481,9:16,130,52,52,30,30,5,crop,0.7803143115068003
sstk_image_2209662481,16:9,65,0,42,30,30,5,minimal_crop,0.0
sstk_image_2209662481,3:4,145,68,68,31,31,5,crop,2.4805601847748666
sstk_image_2209662481,4:3,68,14,14,14,14,5,minimal_crop,0.0
bigstock_image_108091214,1:1,98,98,98,30,30,5,crop,2.995460769167362
bigstock_image_108091214,9:16,55,55,55,30,30,5,crop,0.5071957067884852
bigstock_image_108091214,16:9,97,97,97,30,30,5,crop,0.26239499251050036
bigstock_image_108091214,3:4,84,84,84,30,30,5,crop,6.83548632467286
bigstock_image_108091214,4:3,127,127,127,30,30,5,crop,0.8348563728679045
sstk_image_44157793,1:1,126,126,126,30,30,5,crop,3.490025563815221
sstk_image_44157793,9:16,97,97,97,30,30,5,crop,0.516118425130844
sstk_image_44157793,16:9,81,81,81,31,31,5,crop,0.5186280654688569
sstk_image_44157793,3:4,151,151,151,30,30,5,crop,0.36870003591122424
sstk_image_44157793,4:3,92,92,92,31,31,5,crop,0.5025550276041032
sstk_image_2022130760,1:1,103,103,103,30,30,5,crop,3.750650267836281
sstk_image_2022130760,9:16,122,122,122,30,30,5,crop,1.577302374399475
sstk_image_2022130760,16:9,61,61,61,30,30,5,crop,12.261107637216694
sstk_image_2022130760,3:4,132,132,132,30,30,5,crop,0.6238513861822934
sstk_image_2022130760,4:3,57,57,57,30,30,5,crop,5.478817409657312
sstk_image_2196549559,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_2196549559,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_2196549559,16:9,151,151,151,30,30,5,minimal_crop,0.0
sstk_image_2196549559,3:4,57,57,57,30,30,5,minimal_crop,0.0
sstk_image_2196549559,4:3,146,146,146,30,30,5,minimal_crop,0.0
sstk_image_548177782,1:1,104,104,104,30,30,5,minimal_crop,0.0
sstk_image_548177782,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_548177782,16:9,142,142,142,30,30,5,crop,0.2622234923974154
sstk_image_548177782,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_548177782,4:3,127,127,127,30,30,5,minimal_crop,0.0
pond5_image_108722721,1:1,119,119,119,30,30,5,minimal_crop,0.0
pond5_image_108722721,9:16,51,51,51,30,30,5,minimal_crop,0.0
pond5_image_108722721,16:9,168,168,168,30,30,5,minimal_crop,0.0
pond5_image_108722721,3:4,57,57,57,30,30,5,minimal_crop,0.0
pond5_image_108722721,4:3,164,164,164,30,30,5,minimal_crop,0.0
pond5_image_149266883,1:1,120,1,1,1,1,1,minimal_crop,0.0
pond5_image_149266883,9:16,53,0,53,31,31,5,minimal_crop,0.0
pond5_image_149266883,16:9,124,0,124,30,30,5,minimal_crop,0.0
pond5_image_149266883,3:4,59,1,1,1,1,1,minimal_crop,0.0
pond5_image_149266883,4:3,135,1,1,1,1,1,minimal_crop,0.0
sstk_image_1255136698,1:1,118,52,52,30,30,5,minimal_crop,0.013682629706363691
sstk_image_1255136698,9:16,71,13,13,13,13,5,minimal_crop,0.0
sstk_image_1255136698,16:9,140,36,36,30,30,5,crop,2.433791209691493
sstk_image_1255136698,3:4,72,37,37,30,30,5,crop,2.33855460034479
sstk_image_1255136698,4:3,140,53,53,30,30,5,minimal_crop,0.012406587600708008
sstk_image_108019295,1:1,143,143,143,31,31,5,minimal_crop,0.0
sstk_image_108019295,9:16,72,72,72,31,31,5,minimal_crop,0.019211840629577592
sstk_image_108019295,16:9,104,104,104,31,31,5,crop,4.176770988572527
sstk_image_108019295,3:4,106,106,106,31,31,5,minimal_crop,0.01432620439392951
sstk_image_108019295,4:3,121,121,121,30,30,5,minimal_crop,0.0
sstk_image_1674603040,1:1,116,116,116,30,30,5,minimal_crop,0.0008250037779229391
sstk_image_1674603040,9:16,70,70,70,30,30,5,crop,0.22777955910364778
sstk_image_1674603040,16:9,135,135,135,31,31,5,crop,2.427212800432307
sstk_image_1674603040,3:4,72,72,72,30,30,5,minimal_crop,0.019754726253035537
sstk_image_1674603040,4:3,146,146,146,30,30,5,minimal_crop,0.0
pond5_image_204806798,1:1,107,107,107,30,30,5,minimal_crop,0.0
pond5_image_204806798,9:16,52,52,52,30,30,5,crop,0.8462890034384216
pond5_image_204806798,16:9,141,141,141,31,31,5,minimal_crop,0.0
pond5_image_204806798,3:4,56,56,56,30,30,5,crop,0.632635129650434
pond5_image_204806798,4:3,135,135,135,31,31,5,minimal_crop,0.0
sstk_image_613687691,1:1,125,125,125,30,30,5,crop,2.255529706233385
sstk_image_613687691,9:16,121,121,121,30,30,5,crop,1.6728759889423641
sstk_image_613687691,16:9,88,88,88,30,30,5,crop,5.126008468329555
sstk_image_613687691,3:4,142,142,142,30,30,5,minimal_crop,0.037517042458057426
sstk_image_613687691,4:3,85,85,85,30,30,5,crop,4.829807397861318
sstk_image_1584088141,1:1,108,108,108,31,31,5,minimal_crop,0.0
sstk_image_1584088141,9:16,53,53,53,30,30,5,crop,6.797314116782078
sstk_image_1584088141,16:9,142,142,142,31,31,5,crop,0.9857307994927924
sstk_image_1584088141,3:4,60,60,60,30,30,5,crop,1.9823990340587607
sstk_image_1584088141,4:3,129,129,129,31,31,5,minimal_crop,0.0
sstk_image_1049740403,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_1049740403,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1049740403,16:9,137,137,137,30,30,5,crop,1.6266075314546273
sstk_image_1049740403,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_1049740403,4:3,124,124,124,30,30,5,minimal_crop,0.0
sstk_image_1282296352,1:1,149,149,149,30,30,5,crop,1.3310067471580664
sstk_image_1282296352,9:16,112,112,112,30,30,5,minimal_crop,0.0
sstk_image_1282296352,16:9,62,62,62,30,30,5,crop,2.369305209826889
sstk_image_1282296352,3:4,157,157,157,30,30,5,minimal_crop,0.0
sstk_image_1282296352,4:3,107,107,107,30,30,5,crop,1.7634358779569776
sstk_image_630250367,1:1,105,105,105,30,30,5,minimal_crop,0.0015138550230104908
sstk_image_630250367,9:16,53,53,53,30,30,5,crop,1.5004425129076946
sstk_image_630250367,16:9,148,148,148,30,30,5,minimal_crop,0.007194596529007002
sstk_image_630250367,3:4,71,71,71,30,30,5,minimal_crop,0.0
sstk_image_630250367,4:3,127,127,127,30,30,5,minimal_crop,0.0
pond5_image_123818212,1:1,70,70,70,30,30,5,crop,0.0480721473693847
pond5_image_123818212,9:16,30,30,30,30,30,5,crop,5.076134956491624
pond5_image_123818212,16:9,142,142,142,31,31,5,minimal_crop,0.03084353984074184
pond5_image_123818212,3:4,55,55,55,30,30,5,crop,2.126718441293106
pond5_image_123818212,4:3,98,98,98,30,30,5,minimal_crop,0.034266746044159024
pond5_image_112376469,1:1,130,12,12,12,12,5,minimal_crop,0.0
pond5_image_112376469,9:16,128,40,40,30,30,5,minimal_crop,0.0
pond5_image_112376469,16:9,72,0,9,9,9,5,minimal_crop,0.0
pond5_image_112376469,3:4,155,52,52,31,31,5,crop,1.3590186446181791
pond5_image_112376469,4:3,76,0,31,30,30,5,minimal_crop,0.0
sstk_image_2306214979,1:1,127,23,23,23,23,5,minimal_crop,0.005417376332713067
sstk_image_2306214979,9:16,73,20,20,20,20,5,crop,1.5161605624204433
sstk_image_2306214979,16:9,143,0,98,30,30,5,minimal_crop,0.0
sstk_image_2306214979,3:4,76,19,19,19,19,5,minimal_crop,0.008818474912146934
sstk_image_2306214979,4:3,178,13,13,13,13,5,minimal_crop,0.0
pond5_image_170787771,1:1,120,9,9,9,9,5,crop,1.4668066816255418
pond5_image_170787771,9:16,59,0,29,29,29,5,minimal_crop,0.0
pond5_image_170787771,16:9,139,0,67,30,30,5,minimal_crop,0.0
pond5_image_170787771,3:4,66,7,7,7,7,5,crop,2.3085431589230696
pond5_image_170787771,4:3,158,14,14,14,14,5,minimal_crop,0.01214754581451416
pond5_image_86704527,1:1,122,0,15,15,15,5,minimal_crop,0.0
pond5_image_86704527,9:16,143,12,12,12,12,5,crop,1.2106659420218646
pond5_image_86704527,16:9,69,0,4,4,4,4,minimal_crop,0.0
pond5_image_86704527,3:4,161,5,5,5,5,5,minimal_crop,0.0
pond5_image_86704527,4:3,75,0,6,6,6,5,minimal_crop,0.0
sstk_image_556642774,1:1,119,119,119,31,31,5,minimal_crop,0.00410581162595558
sstk_image_556642774,9:16,135,135,135,31,31,5,minimal_crop,0.0
sstk_image_556642774,16:9,93,93,93,31,31,5,minimal_crop,0.01881512116142625
sstk_image_556642774,3:4,160,160,160,31,31,5,minimal_crop,0.0
sstk_image_556642774,4:3,97,97,97,31,31,5,minimal_crop,0.013889147774007071
bigstock_image_301438075,1:1,122,122,122,30,30,5,crop,2.8614130917462393
bigstock_image_301438075,9:16,121,121,121,30,30,5,crop,2.2373585528079123
bigstock_image_301438075,16:9,79,79,79,30,30,5,crop,11.365468703235903
bigstock_image_301438075,3:4,156,156,156,30,30,5,minimal_crop,0.003639386649401999
bigstock_image_301438075,4:3,93,93,93,30,30,5,crop,6.6657536574445
sstk_image_2012337158,1:1,113,8,8,8,8,5,minimal_crop,0.005838549137115345
sstk_image_2012337158,9:16,58,8,8,8,8,5,crop,1.2293292606088926
sstk_image_2012337158,16:9,151,0,59,30,30,5,minimal_crop,0.0
sstk_image_2012337158,3:4,63,10,10,10,10,5,crop,0.5606356203094118
sstk_image_2012337158,4:3,154,7,7,7,7,5,minimal_crop,0.008367019891738936
sstk_image_644494432,1:1,118,50,50,30,30,5,minimal_crop,0.008140345810169647
sstk_image_644494432,9:16,54,1,1,1,1,1,minimal_crop,0.0
sstk_image_644494432,16:9,147,29,29,29,29,5,crop,0.8838021233169624
sstk_image_644494432,3:4,60,28,28,28,28,5,crop,1.6712315072521817
sstk_image_644494432,4:3,139,48,48,30,30,5,minimal_crop,0.005403223633766219
sstk_image_1274372902,1:1,112,112,112,30,30,5,minimal_crop,0.0
sstk_image_1274372902,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1274372902,16:9,173,173,173,30,30,5,crop,1.312231416237677
sstk_image_1274372902,3:4,58,58,58,30,30,5,minimal_crop,0.0
sstk_image_1274372902,4:3,142,142,142,30,30,5,minimal_crop,0.0
sstk_image_1813263025,1:1,103,103,103,30,30,5,crop,2.6779788793479153
sstk_image_1813263025,9:16,54,54,54,30,30,5,crop,8.390942874295886
sstk_image_1813263025,16:9,129,129,129,31,31,5,minimal_crop,0.0
sstk_image_1813263025,3:4,56,56,56,30,30,5,crop,5.749348681129646
sstk_image_1813263025,4:3,123,123,123,30,30,5,minimal_crop,0.015279167890548617
sstk_image_1843922287,1:1,121,17,17,17,17,5,minimal_crop,0.0
sstk_image_1843922287,9:16,52,0,24,24,24,5,minimal_crop,0.0
sstk_image_1843922287,16:9,156,4,4,4,4,4,minimal_crop,0.0
sstk_image_1843922287,3:4,59,0,35,30,30,5,minimal_crop,0.0
sstk_image_1843922287,4:3,161,38,38,30,30,5,minimal_crop,0.003974094986915588
bigstock_image_281150698,1:1,121,121,121,30,30,5,crop,2.924662213472062
bigstock_image_281150698,9:16,124,124,124,30,30,5,minimal_crop,6.34021041687749e-05
bigstock_image_281150698,16:9,73,73,73,30,30,5,crop,10.268815696450552
bigstock_image_281150698,3:4,139,139,139,30,30,5,minimal_crop,0.026766514358112836
bigstock_image_281150698,4:3,77,77,77,30,30,5,crop,6.081830461259299
sstk_image_2059451867,1:1,79,79,79,30,30,5,minimal_crop,0.0
sstk_image_2059451867,9:16,29,29,29,29,29,5,minimal_crop,0.0
sstk_image_2059451867,16:9,156,155,155,30,30,5,crop,1.7105659251998664
sstk_image_2059451867,3:4,54,54,54,30,30,5,minimal_crop,0.0
sstk_image_2059451867,4:3,116,116,116,30,30,5,minimal_crop,0.0
sstk_image_1545848207,1:1,102,102,102,31,31,5,crop,5.733911083675967
sstk_image_1545848207,9:16,53,53,53,31,31,5,crop,2.376498099370276
sstk_image_1545848207,16:9,139,139,139,30,30,5,minimal_crop,0.012182877111225787
sstk_image_1545848207,3:4,54,54,54,31,31,5,crop,2.3606454133987427
sstk_image_1545848207,4:3,121,121,121,30,30,5,crop,2.475783109482462
sstk_image_1061772332,1:1,114,114,114,30,30,5,crop,4.4045046747539525
