image_id,target_ar,selected_k,top1_final,mean_final
sstk_image_628725542,9:16,5,0.995669,-2.4853084
sstk_image_631869536,16:9,2,-7.733307,-11.393721
sstk_image_631869536,1:1,5,-7.850216,-10.835919
sstk_image_631869536,3:4,5,-12.782029,-17.326311999999998
sstk_image_631869536,4:3,5,-1.118852,-1.8356168
sstk_image_631869536,9:16,5,-18.202146,-22.484333
sstk_image_635478968,16:9,5,1.054033,1.046219
sstk_image_635478968,1:1,5,-3.881455,-5.757524399999999
sstk_image_635478968,3:4,5,-7.768696,-11.119363799999999
sstk_image_635478968,4:3,5,-0.924421,-1.4333726
sstk_image_635478968,9:16,5,-12.888383,-16.9099122
sstk_image_652820224,16:9,5,0.967683,0.4090216
sstk_image_652820224,1:1,5,1.006956,0.9819164
sstk_image_652820224,3:4,5,1.020262,0.9897522000000001
sstk_image_652820224,4:3,5,1.005476,0.6231316
sstk_image_652820224,9:16,5,1.04298,0.9985990000000001
sstk_image_655292473,16:9,5,-8.721096,-13.416205199999998
sstk_image_655292473,1:1,5,-0.5293,-2.7795812
sstk_image_655292473,3:4,5,-3.505171,-4.5013072
sstk_image_655292473,4:3,5,-1.594183,-2.026888
sstk_image_655292473,9:16,1,-11.714121,-11.714121
sstk_image_662823373,16:9,5,-4.625648,-4.8747842
sstk_image_662823373,1:1,1,-10.49768,-10.49768
sstk_image_662823373,3:4,5,-11.962225,-15.6429218
sstk_image_662823373,4:3,2,-2.277864,-3.276133
sstk_image_662823373,9:16,5,-18.093205,-22.585904199999998
sstk_image_672381601,16:9,5,-20.447626,-24.6200404
sstk_image_672381601,1:1,4,-10.380502,-15.190415250000001
sstk_image_672381601,3:4,2,-1.757938,-1.851312
sstk_image_672381601,4:3,2,-20.206903,-22.182731500000003
sstk_image_672381601,9:16,2,-1.579311,-1.9435585
sstk_image_688883812,16:9,5,-2.354134,-9.5585032
sstk_image_688883812,1:1,5,-5.231806,-9.579832999999999
sstk_image_688883812,3:4,5,-9.540713,-13.775367600000001
sstk_image_688883812,4:3,5,-1.952973,-7.2167794
sstk_image_688883812,9:16,5,-15.226123,-19.479165799999997
sstk_image_694129027,16:9,5,-2.487189,-4.118915400000001
sstk_image_694129027,1:1,5,-5.183511,-7.8546186
sstk_image_694129027,3:4,5,-9.481089,-12.2166674
sstk_image_694129027,4:3,5,-1.918535,-2.6234578
sstk_image_694129027,9:16,5,-15.153164,-19.091922
sstk_image_695317549,16:9,5,-0.857087,-1.2144168
sstk_image_695317549,1:1,5,-0.875582,-2.6797794
sstk_image_695317549,3:4,5,-0.92864,-2.2357218000000003
sstk_image_695317549,4:3,5,-0.846538,-1.4509136
sstk_image_695317549,9:16,5,-1.011856,-1.4095582
sstk_image_709647808,16:9,5,-8.01889,-9.323400000000001
sstk_image_709647808,1:1,5,-1.021985,-2.8679894
sstk_image_709647808,3:4,5,1.077552,0.6149768
sstk_image_709647808,4:3,5,-4.056063,-5.191308
sstk_image_709647808,9:16,5,1.048701,0.6379112000000001
sstk_image_710926222,16:9,1,-5.398736,-5.398736
sstk_image_710926222,1:1,5,-11.123976,-15.123451800000002
sstk_image_710926222,3:4,5,-16.770798,-19.7107572
sstk_image_710926222,4:3,1,-1.67358,-1.67358
sstk_image_710926222,9:16,5,-21.988591,-26.195612399999998
sstk_image_712424092,16:9,5,-1.378851,-1.6501038000000001
sstk_image_712424092,1:1,5,-0.699364,-2.0497115999999997
sstk_image_712424092,3:4,5,-5.842279,-6.8353155999999995
sstk_image_712424092,4:3,5,1.050834,0.39825619999999995
sstk_image_712424092,9:16,5,-14.052918,-20.0557272
sstk_image_713624152,16:9,5,1.109716,1.0995865999999999
sstk_image_713624152,1:1,5,1.074356,-1.9176057999999998
sstk_image_713624152,3:4,5,-1.732633,-4.40854
sstk_image_713624152,4:3,5,1.121072,0.7025874
sstk_image_713624152,9:16,5,-4.951757,-8.605584400000001
sstk_image_715668874,16:9,5,1.098041,1.087408
sstk_image_715668874,1:1,5,1.072875,1.0652344
sstk_image_715668874,3:4,5,1.040087,1.0250492
sstk_image_715668874,4:3,5,1.100059,1.0781852
sstk_image_715668874,9:16,5,0.976334,-0.03512460000000002
sstk_image_716361730,16:9,5,-1.417885,-4.1688994
sstk_image_716361730,1:1,5,-1.408717,-5.7795764
sstk_image_716361730,3:4,5,-1.858293,-8.107951199999999
sstk_image_716361730,4:3,5,-1.387184,-5.1821154
sstk_image_716361730,9:16,5,-2.477657,-8.0656178
sstk_image_717375877,16:9,5,-3.749023,-4.3999718
sstk_image_717375877,1:1,5,-3.399497,-4.60646
sstk_image_717375877,3:4,5,-7.159384,-8.637644400000001
sstk_image_717375877,4:3,5,-0.928152,-1.2539152
sstk_image_717375877,9:16,5,-12.08589,-15.472021799999998
sstk_image_718774711,16:9,5,1.124027,0.17445080000000007
sstk_image_718774711,1:1,5,1.118151,0.5762807999999999
sstk_image_718774711,3:4,5,1.083003,0.6255674
sstk_image_718774711,4:3,5,1.118078,1.096426
sstk_image_718774711,9:16,5,1.069903,-1.8291398
sstk_image_727244851,16:9,5,-2.53617,-2.974398
sstk_image_727244851,1:1,5,-5.19999,-5.5770576
sstk_image_727244851,3:4,5,-9.482829,-10.4879604
sstk_image_727244851,4:3,5,-1.940576,-2.542551
sstk_image_727244851,9:16,5,-15.165938,-17.1781976
sstk_image_730919800,16:9,5,1.136181,1.1259176
sstk_image_730919800,1:1,5,1.142901,1.1227578
sstk_image_730919800,3:4,5,1.126348,1.1073705999999999
sstk_image_730919800,4:3,5,1.140829,1.1341138000000002
sstk_image_730919800,9:16,5,1.092269,0.37203739999999996
sstk_image_731468185,16:9,5,-22.893702,-28.311885999999998
sstk_image_731468185,1:1,5,-10.345053,-16.4840676
sstk_image_731468185,3:4,5,-6.078809,-7.1114071999999995
sstk_image_731468185,4:3,5,-15.174367,-22.602770800000002
sstk_image_731468185,9:16,5,-7.285664,-7.5662986000000005
sstk_image_736725859,16:9,5,1.08889,1.0519736
sstk_image_736725859,1:1,5,1.072296,-1.281071
sstk_image_736725859,3:4,5,-1.629878,-4.4460956
sstk_image_736725859,4:3,5,1.097457,0.7068422
sstk_image_736725859,9:16,5,-4.866748,-8.2657436
sstk_image_736911976,16:9,5,-2.519451,-5.617673999999999
sstk_image_736911976,1:1,5,-5.218264,-7.7456024
sstk_image_736911976,3:4,5,-9.495889,-12.817742800000001
sstk_image_736911976,4:3,5,-1.96225,-4.786204
sstk_image_736911976,9:16,5,-15.148097,-19.053913
sstk_image_737438290,16:9,5,-0.513001,-2.5228444
sstk_image_737438290,1:1,5,1.058757,0.6030188000000001
sstk_image_737438290,3:4,5,1.001128,-1.1259544000000001
sstk_image_737438290,4:3,5,1.069464,-0.5492082
sstk_image_737438290,9:16,5,-1.077223,-4.4108778
sstk_image_750443452,16:9,5,-0.856586,-6.3040596
sstk_image_750443452,1:1,5,-2.884013,-6.2056987999999995
sstk_image_750443452,3:4,5,-7.557463,-10.8808936
sstk_image_750443452,4:3,5,-1.072501,-3.6409
sstk_image_750443452,9:16,5,-11.174784,-14.529175400000003
sstk_image_751818739,16:9,5,-15.085843,-17.829837
sstk_image_751818739,1:1,5,-5.154617,-8.926844
sstk_image_751818739,3:4,5,-1.884471,-7.862955199999999
sstk_image_751818739,4:3,5,-9.423922,-15.0328592
sstk_image_751818739,9:16,5,-2.424993,-7.3661411999999995
sstk_image_754630714,16:9,5,-0.629284,-4.6149478
sstk_image_754630714,1:1,5,-2.097035,-7.5489006000000005
sstk_image_754630714,3:4,5,-4.546387,-9.916345
sstk_image_754630714,4:3,5,-0.627843,-4.6960712000000004
sstk_image_754630714,9:16,5,-6.088831,-10.4146892
sstk_image_780871396,16:9,5,-3.971026,-8.8475504
sstk_image_780871396,1:1,5,1.001556,-2.2777254
sstk_image_780871396,3:4,5,1.024923,-5.3232452
sstk_image_780871396,4:3,5,-1.003048,-3.5922446
sstk_image_780871396,9:16,5,1.016933,-8.805952600000001
sstk_image_78270664,16:9,5,1.021935,0.206779
sstk_image_78270664,1:1,5,1.007875,-0.30055419999999994
sstk_image_78270664,3:4,5,0.957955,-0.8016052
sstk_image_78270664,4:3,5,1.032129,0.25743780000000005
sstk_image_78270664,9:16,5,0.908697,-0.5421623999999999
sstk_image_791108359,16:9,5,1.044108,0.28584280000000006
sstk_image_791108359,1:1,5,1.036779,-1.6605476
sstk_image_791108359,3:4,5,-2.288086,-4.931005000000001
sstk_image_791108359,4:3,5,1.059566,1.0362452000000002
sstk_image_791108359,9:16,5,-5.617829,-9.338673400000001
sstk_image_7978291,16:9,5,-0.837925,-5.319793
sstk_image_7978291,1:1,5,-5.177097,-8.0846064
sstk_image_7978291,3:4,5,-9.432039,-13.0230546
sstk_image_7978291,4:3,5,-1.920969,-5.3594078
sstk_image_7978291,9:16,5,-15.102197,-19.916031
sstk_image_87183,16:9,5,1.053192,0.9929292000000001
sstk_image_87183,1:1,5,1.072405,0.6581492
sstk_image_87183,3:4,5,1.012152,0.03246539999999998
sstk_image_87183,4:3,5,1.057574,1.0004484
sstk_image_87183,9:16,5,0.96107,-1.5317148
